riskScore,failedLoginCount,contentLength,headerCount,hasAuthHeader,isLocalIP,isPrivateIP,requestFrequency,isAuthEndpoint,isSensitiveEndpoint,label
6,1,739,12,1,0,1,4,0,0,0
8,0,955,9,0,1,1,2,1,0,0
6,1,116,11,0,1,0,8,0,0,0
2,1,170,15,1,1,1,6,0,0,0
2,1,404,8,0,0,1,3,0,0,0
14,1,1130,11,0,0,1,7,1,0,0
7,0,916,14,0,1,1,7,0,0,0
4,1,920,9,0,1,1,6,0,0,0
3,0,292,13,0,1,1,2,1,0,0
7,0,628,15,0,1,0,8,0,0,0
14,0,270,11,1,1,1,1,1,0,0
5,1,350,14,0,1,0,1,1,0,0
1,0,640,14,0,0,0,6,0,0,0
3,0,515,15,0,1,1,5,1,0,0
11,0,893,15,0,1,0,9,1,0,0
10,1,124,14,1,1,1,7,0,0,0
3,1,767,12,1,0,0,2,0,0,0
14,0,1196,14,0,0,1,7,0,0,0
5,1,731,12,0,0,0,3,0,0,0
5,1,604,13,0,0,0,1,1,0,0
0,0,435,9,1,1,1,8,0,0,0
13,0,524,10,1,0,0,3,0,0,0
7,1,598,12,1,1,0,8,0,0,0
5,0,1046,14,1,1,0,7,1,0,0
2,1,729,14,0,1,0,2,1,0,0
13,1,817,8,1,1,0,1,1,0,0
8,1,438,14,1,1,1,7,1,0,0
1,1,758,9,0,1,0,1,1,0,0
14,1,1061,11,0,0,0,6,0,0,0
10,1,528,11,1,0,1,8,1,0,0
7,0,998,14,1,0,1,7,1,0,0
9,0,238,8,1,0,1,4,1,0,0
2,1,1041,12,1,0,0,1,0,0,0
12,1,641,9,0,1,0,1,0,0,0
11,1,156,8,0,0,0,4,1,0,0
4,0,757,12,1,0,0,5,0,0,0
5,1,534,9,1,0,1,7,1,0,0
9,0,483,14,1,1,1,4,0,0,0
5,1,659,11,1,1,0,1,0,0,0
3,1,293,9,1,1,0,7,1,0,0
2,0,633,14,0,0,0,2,0,0,0
3,0,617,13,0,0,0,2,1,0,0
0,1,815,10,0,0,1,8,1,0,0
3,1,850,9,1,0,1,5,1,0,0
0,1,284,10,1,0,0,2,0,0,0
11,0,391,9,0,1,1,5,0,0,0
14,0,831,10,0,0,0,8,1,0,0
0,0,215,13,1,1,0,6,1,0,0
9,0,924,11,0,0,1,3,0,0,0
13,0,1172,15,1,1,0,8,1,0,0
5,0,784,12,1,1,1,9,0,0,0
4,1,181,10,0,1,0,5,0,0,0
13,1,933,13,0,1,1,2,0,0,0
10,0,432,10,0,0,0,2,1,0,0
14,1,656,11,1,0,1,7,1,0,0
3,1,434,10,1,0,0,1,0,0,0
12,0,631,13,0,1,0,2,1,0,0
10,1,320,14,1,0,1,4,1,0,0
2,0,734,13,1,0,0,1,0,0,0
0,0,422,15,1,0,1,4,0,0,0
5,1,102,15,0,0,1,5,1,0,0
1,0,305,15,1,1,0,9,0,0,0
7,0,139,8,0,1,0,1,1,0,0
9,0,158,11,0,0,0,5,0,0,0
4,0,1050,14,1,0,0,2,0,0,0
6,0,673,8,0,0,1,9,1,0,0
9,0,743,11,1,1,0,6,1,0,0
11,0,942,14,0,1,0,2,1,0,0
1,0,718,10,0,1,0,3,1,0,0
12,1,195,14,1,0,1,8,1,0,0
7,1,997,13,0,1,0,1,0,0,0
1,1,1185,8,0,1,1,3,0,0,0
3,0,660,10,0,1,0,1,1,0,0
0,0,1004,13,1,1,1,8,0,0,0
14,1,447,11,1,1,0,1,1,0,0
4,1,770,14,0,0,0,5,0,0,0
8,1,416,13,0,0,1,4,0,0,0
0,0,818,10,0,0,0,7,1,0,0
8,1,1171,8,1,0,0,5,1,0,0
10,1,349,8,1,1,0,8,1,0,0
14,0,413,15,0,0,1,1,0,0,0
7,1,906,14,1,0,0,5,1,0,0
5,0,584,13,1,0,1,4,1,0,0
6,0,143,15,1,1,1,3,1,0,0
2,0,670,10,1,0,1,5,1,0,0
13,1,682,15,0,1,0,3,1,0,0
14,1,994,9,1,1,1,8,1,0,0
0,0,319,11,1,1,1,3,0,0,0
4,1,1024,15,0,0,0,1,0,0,0
13,1,500,11,0,1,1,9,0,0,0
11,1,826,10,1,0,1,9,0,0,0
11,1,1090,9,1,0,0,6,1,0,0
1,0,998,8,0,0,0,1,1,0,0
13,1,957,14,0,1,1,8,0,0,0
4,0,903,12,0,1,0,2,0,0,0
7,0,589,12,1,0,0,9,0,0,0
10,1,1037,14,1,1,0,8,1,0,0
8,0,943,10,0,1,1,3,1,0,0
1,1,366,9,1,1,1,5,1,0,0
11,1,153,9,0,0,0,9,0,0,0
2,0,627,11,1,1,1,1,0,0,0
2,0,715,8,0,1,0,9,0,0,0
0,0,1182,13,0,0,0,4,0,0,0
7,0,1163,15,1,1,0,4,0,0,0
5,1,1054,9,1,0,0,4,1,0,0
11,1,485,14,1,1,0,9,1,0,0
12,1,833,13,1,1,1,6,1,0,0
7,0,815,12,1,1,1,8,1,0,0
10,0,749,13,1,1,1,4,1,0,0
8,0,399,8,0,1,1,3,0,0,0
4,1,494,14,1,1,0,1,1,0,0
13,0,692,8,0,0,0,7,0,0,0
11,1,613,13,0,1,1,4,1,0,0
13,0,495,15,1,1,1,8,0,0,0
2,1,470,10,0,1,0,3,0,0,0
4,1,957,9,0,0,0,1,0,0,0
4,0,890,14,1,0,0,5,0,0,0
4,0,757,10,1,0,1,2,0,0,0
2,1,835,13,1,1,0,3,0,0,0
10,1,483,9,0,1,0,6,1,0,0
13,0,161,11,1,0,1,3,0,0,0
9,0,604,10,1,0,1,3,0,0,0
13,1,338,10,1,0,1,6,1,0,0
3,0,294,13,1,1,0,5,0,0,0
8,1,777,12,0,0,0,9,1,0,0
12,1,160,13,1,1,1,1,1,0,0
9,0,1089,10,0,1,0,3,0,0,0
8,0,784,9,1,1,0,3,0,0,0
1,0,255,15,0,0,0,6,1,0,0
7,0,1022,12,0,1,1,8,0,0,0
7,0,967,13,0,0,1,3,1,0,0
6,1,1002,15,1,0,0,3,0,0,0
7,1,1098,14,0,0,0,6,1,0,0
13,0,1074,13,1,0,0,8,0,0,0
2,0,487,10,1,1,0,6,0,0,0
12,0,986,15,1,1,1,3,1,0,0
5,1,937,10,1,1,1,4,1,0,0
0,0,439,11,1,1,0,1,1,0,0
6,0,303,15,0,0,0,8,1,0,0
14,1,260,15,1,0,1,4,0,0,0
14,1,491,13,0,0,0,6,1,0,0
0,0,868,10,0,0,1,3,1,0,0
8,0,674,14,0,1,0,6,0,0,0
0,0,633,8,0,0,1,9,0,0,0
0,1,1193,12,0,1,0,9,1,0,0
14,0,992,8,0,0,0,3,0,0,0
6,0,504,12,0,0,1,3,1,0,0
1,0,707,14,1,0,1,4,0,0,0
13,1,927,15,0,0,0,7,1,0,0
4,1,789,15,1,1,0,3,0,0,0
7,0,1001,13,0,1,1,8,1,0,0
7,0,155,11,0,1,1,8,1,0,0
2,1,465,10,0,1,0,6,0,0,0
6,1,554,10,0,0,0,4,0,0,0
2,1,203,10,1,0,1,5,1,0,0
5,1,176,13,1,1,1,2,1,0,0
5,1,329,12,1,1,1,6,0,0,0
2,1,430,15,0,0,1,3,0,0,0
6,1,992,14,0,0,1,6,0,0,0
2,1,787,10,0,1,0,5,0,0,0
7,1,126,8,1,1,0,2,0,0,0
9,0,398,10,0,1,1,5,0,0,0
3,0,1056,15,1,0,0,5,0,0,0
14,0,898,13,1,1,0,9,0,0,0
14,1,579,14,0,1,1,8,0,0,0
12,0,672,11,0,1,0,7,1,0,0
0,1,557,14,1,1,0,3,0,0,0
3,1,464,8,1,1,0,4,0,0,0
13,0,958,10,1,0,1,6,1,0,0
6,1,450,10,0,1,1,3,1,0,0
10,0,352,9,0,0,0,9,1,0,0
3,0,880,12,0,1,0,8,1,0,0
12,0,902,8,0,1,0,6,1,0,0
5,1,1111,9,0,1,0,4,1,0,0
8,0,558,14,0,0,0,7,0,0,0
0,1,1016,11,1,0,0,3,1,0,0
12,0,598,12,1,0,1,8,1,0,0
4,0,1049,8,1,1,0,1,1,0,0
10,0,607,10,0,1,0,3,0,0,0
6,1,600,14,1,0,1,5,1,0,0
0,1,902,8,0,0,0,5,0,0,0
13,1,697,10,0,1,0,2,1,0,0
3,0,265,15,1,0,0,8,1,0,0
5,0,561,12,0,1,0,5,0,0,0
1,1,1019,15,1,0,1,7,0,0,0
9,1,213,15,1,0,0,7,1,0,0
4,1,1091,10,0,0,1,5,0,0,0
10,1,306,11,1,1,0,8,0,0,0
9,1,614,14,1,1,0,9,1,0,0
0,1,808,13,1,0,1,4,1,0,0
5,0,237,10,1,1,0,4,1,0,0
5,1,438,11,0,1,1,8,0,0,0
12,0,636,13,1,1,1,1,1,0,0
14,0,167,14,1,1,1,4,1,0,0
14,1,482,15,1,0,0,6,0,0,0
3,1,118,12,0,1,0,4,0,0,0
12,0,782,12,1,1,0,6,1,0,0
7,1,173,14,0,0,0,5,0,0,0
3,1,672,14,1,1,1,9,1,0,0
7,0,1038,8,1,1,0,9,0,0,0
14,0,1171,11,1,1,0,4,1,0,0
12,0,310,15,0,0,1,4,0,0,0
7,1,954,11,0,0,1,8,0,0,0
4,0,750,14,0,1,0,4,0,0,0
12,1,1093,9,0,1,1,2,0,0,0
14,0,794,9,0,0,1,2,1,0,0
3,0,639,13,0,0,1,1,0,0,0
11,0,1000,13,1,0,1,5,1,0,0
12,1,879,9,0,1,1,6,0,0,0
1,1,269,14,1,1,0,9,0,0,0
10,0,1137,14,0,0,0,5,1,0,0
14,0,387,13,0,1,0,6,0,0,0
2,0,288,10,0,1,0,6,0,0,0
2,1,1013,14,1,1,0,3,1,0,0
3,0,793,9,0,1,0,4,0,0,0
3,1,987,11,0,1,0,1,1,0,0
9,0,570,14,1,1,1,4,0,0,0
10,0,1198,15,1,1,0,1,0,0,0
10,0,376,14,1,0,0,5,0,0,0
4,0,1039,10,1,0,0,8,1,0,0
3,0,670,13,0,0,1,8,0,0,0
10,0,956,14,1,0,0,5,0,0,0
13,1,1100,12,0,0,0,2,0,0,0
9,0,557,8,0,0,1,6,0,0,0
7,1,1017,9,1,0,0,1,0,0,0
5,0,932,15,0,0,0,7,0,0,0
5,0,1187,15,1,0,1,4,0,0,0
7,1,938,15,0,1,0,5,0,0,0
6,0,292,12,1,1,1,6,0,0,0
14,1,715,15,1,0,0,1,1,0,0
9,1,505,15,1,1,0,9,0,0,0
13,0,1042,13,1,1,0,4,1,0,0
10,1,820,11,1,0,1,8,1,0,0
11,1,192,8,1,0,1,5,1,0,0
9,0,529,12,0,0,1,8,0,0,0
12,1,753,8,0,1,0,1,1,0,0
7,0,533,9,0,1,0,8,1,0,0
13,0,474,13,1,0,1,4,1,0,0
1,0,1182,14,0,1,1,2,0,0,0
8,0,1166,11,1,1,0,6,1,0,0
0,1,306,13,0,1,0,2,0,0,0
14,0,879,8,0,0,0,5,1,0,0
7,0,631,12,1,1,0,2,1,0,0
11,1,265,9,0,1,1,3,0,0,0
10,0,742,9,0,1,0,6,0,0,0
11,0,189,13,0,1,0,1,1,0,0
11,1,112,14,1,1,0,6,1,0,0
3,1,1072,12,0,1,0,3,1,0,0
3,1,904,14,1,1,0,7,0,0,0
4,1,1044,14,0,0,0,2,0,0,0
7,1,841,15,0,0,0,6,1,0,0
4,1,975,12,0,1,1,8,1,0,0
7,1,759,8,0,0,1,1,0,0,0
14,0,1131,13,1,1,1,9,0,0,0
9,1,1152,13,0,1,0,5,1,0,0
0,1,395,15,1,1,1,5,0,0,0
11,1,1085,10,1,0,0,5,1,0,0
14,0,1025,13,0,1,0,6,0,0,0
9,0,739,9,0,1,0,2,1,0,0
8,1,439,8,1,0,0,6,1,0,0
5,1,727,12,1,0,1,4,1,0,0
2,1,538,13,0,1,0,8,0,0,0
12,0,1041,8,0,0,0,9,1,0,0
13,0,929,15,0,0,1,9,1,0,0
7,1,618,13,0,1,1,8,0,0,0
8,0,1075,12,0,1,1,3,1,0,0
5,1,1168,11,1,1,0,4,1,0,0
10,0,1054,12,0,0,1,1,1,0,0
6,0,1051,12,0,0,0,9,0,0,0
0,1,1043,12,1,0,0,5,0,0,0
13,1,254,13,0,1,1,6,0,0,0
4,1,187,10,0,0,1,3,0,0,0
4,1,1196,12,1,0,1,8,1,0,0
9,0,1030,15,0,1,0,7,0,0,0
13,0,278,9,1,1,0,1,0,0,0
3,0,311,9,0,1,0,5,0,0,0
5,1,564,15,0,0,0,9,1,0,0
6,0,730,8,0,1,0,6,1,0,0
8,1,924,10,1,0,0,8,1,0,0
0,0,706,8,1,0,1,1,0,0,0
14,1,984,15,1,1,0,7,1,0,0
5,1,465,9,1,1,1,3,1,0,0
6,0,375,14,0,1,1,9,0,0,0
2,1,479,9,1,1,1,6,1,0,0
7,1,1044,11,1,1,1,5,0,0,0
14,0,1187,12,1,0,1,8,0,0,0
4,1,909,14,0,0,0,8,1,0,0
14,1,1024,9,0,0,0,3,0,0,0
8,1,593,13,1,1,0,2,0,0,0
4,0,1194,13,1,0,0,2,0,0,0
8,0,463,8,0,1,1,5,0,0,0
9,1,669,14,1,1,1,7,0,0,0
3,0,862,8,1,0,1,8,0,0,0
8,1,375,12,1,0,0,8,1,0,0
4,1,149,12,1,1,0,8,0,0,0
9,1,827,11,0,0,0,3,0,0,0
8,1,1005,15,0,1,0,2,0,0,0
2,1,1027,15,0,0,1,4,0,0,0
14,0,663,10,1,0,1,1,1,0,0
3,1,882,8,1,0,0,3,1,0,0
8,0,584,12,0,0,0,9,0,0,0
9,0,683,15,0,0,1,7,1,0,0
10,1,335,8,0,1,1,7,0,0,0
5,1,155,12,1,0,1,1,0,0,0
1,0,459,9,0,0,1,7,0,0,0
6,0,209,8,1,0,0,7,0,0,0
1,0,291,9,1,1,1,4,1,0,0
10,1,1003,8,0,1,1,7,1,0,0
1,0,961,10,0,1,1,8,0,0,0
10,1,667,11,1,1,1,3,0,0,0
0,1,1183,13,0,1,0,2,1,0,0
10,1,749,15,0,0,0,7,1,0,0
10,0,138,13,1,0,0,5,0,0,0
11,1,1172,13,1,0,0,5,1,0,0
10,1,736,9,1,1,0,5,0,0,0
2,1,1136,14,1,1,0,7,1,0,0
5,1,135,12,1,0,1,9,1,0,0
7,1,200,13,0,1,1,8,1,0,0
8,0,265,10,1,1,1,6,1,0,0
6,1,482,13,1,1,1,7,0,0,0
3,1,889,8,1,0,0,9,0,0,0
5,0,130,9,0,0,1,6,1,0,0
4,1,110,14,1,1,0,1,0,0,0
7,0,195,8,1,1,1,4,1,0,0
0,1,552,14,1,1,1,8,1,0,0
0,0,291,8,0,1,1,7,0,0,0
12,0,585,8,1,0,0,3,0,0,0
14,1,337,15,1,1,1,3,0,0,0
10,1,1188,11,1,0,0,3,1,0,0
5,1,834,11,0,0,0,1,0,0,0
9,0,1090,12,0,0,1,1,0,0,0
11,0,924,9,0,1,0,6,0,0,0
1,0,205,10,0,0,0,1,0,0,0
4,1,280,10,1,0,1,5,1,0,0
0,0,283,10,1,1,1,4,1,0,0
6,0,325,15,0,1,1,5,1,0,0
0,1,876,8,0,1,1,7,1,0,0
3,0,889,11,1,0,1,6,1,0,0
8,0,787,9,1,1,1,9,1,0,0
0,1,629,8,0,0,0,6,1,0,0
3,0,1071,14,0,0,1,9,0,0,0
5,1,1035,11,0,1,1,4,1,0,0
5,1,205,11,0,0,0,1,1,0,0
11,1,930,13,1,0,1,1,1,0,0
14,1,778,13,0,0,0,7,1,0,0
12,1,948,15,0,0,1,3,0,0,0
7,0,1155,9,1,1,1,2,1,0,0
0,0,492,14,1,0,0,6,1,0,0
6,1,139,9,1,1,1,6,0,0,0
0,1,759,9,1,0,0,7,1,0,0
12,0,1080,15,1,0,1,5,1,0,0
13,1,944,15,0,1,1,8,1,0,0
6,1,300,8,0,0,0,7,1,0,0
2,1,546,12,0,0,1,2,1,0,0
10,0,1161,15,1,0,1,1,1,0,0
7,0,543,9,0,0,0,9,1,0,0
2,1,860,13,1,0,1,5,0,0,0
13,1,326,12,0,0,0,5,0,0,0
13,0,147,8,0,1,1,4,1,0,0
12,0,1141,12,1,1,0,2,0,0,0
0,1,1011,10,1,1,1,5,1,0,0
12,1,286,14,0,0,0,2,0,0,0
12,0,444,12,0,0,0,7,1,0,0
13,0,323,9,0,0,1,9,0,0,0
7,0,929,8,0,1,1,9,1,0,0
2,1,587,14,0,0,0,6,0,0,0
1,0,976,9,1,1,1,1,0,0,0
0,1,948,14,1,0,0,6,1,0,0
13,0,1078,13,1,0,1,5,1,0,0
2,0,1116,10,1,0,1,4,0,0,0
14,0,287,13,0,1,0,6,0,0,0
1,0,369,9,0,0,0,6,1,0,0
1,1,409,9,1,1,1,6,0,0,0
5,1,1195,9,0,0,1,2,1,0,0
11,0,944,11,1,0,1,7,0,0,0
0,1,585,10,0,1,1,4,0,0,0
1,0,219,14,0,0,1,9,1,0,0
13,0,319,15,0,0,0,2,1,0,0
5,0,152,9,1,0,1,5,1,0,0
2,0,857,9,1,0,1,4,0,0,0
14,1,837,14,1,1,0,9,0,0,0
3,0,819,15,1,1,0,4,0,0,0
0,0,505,13,0,0,0,8,1,0,0
7,1,707,13,0,0,1,8,0,0,0
12,0,1120,9,0,1,0,6,0,0,0
6,0,521,8,0,0,0,6,1,0,0
6,0,811,11,1,1,0,8,0,0,0
2,1,346,13,0,0,0,9,0,0,0
9,0,171,8,0,1,1,5,1,0,0
9,1,284,11,0,1,1,1,1,0,0
2,0,105,9,1,1,1,1,1,0,0
13,0,1005,10,1,1,0,2,1,0,0
1,1,486,12,1,0,0,5,1,0,0
11,0,798,12,0,0,0,4,1,0,0
0,0,1199,9,1,1,0,1,1,0,0
6,1,926,13,0,1,0,4,1,0,0
6,1,448,8,0,1,0,4,1,0,0
11,1,407,10,0,1,1,4,0,0,0
1,1,386,14,1,0,1,1,1,0,0
6,1,865,11,1,1,0,9,1,0,0
12,0,824,9,0,1,1,3,0,0,0
7,1,861,10,0,1,0,4,1,0,0
0,0,482,15,1,1,0,5,0,0,0
8,0,487,10,1,1,1,7,0,0,0
6,0,624,13,1,1,0,6,1,0,0
2,1,738,15,0,1,1,5,0,0,0
7,1,1037,11,0,0,0,8,1,0,0
6,0,375,15,0,1,0,1,1,0,0
10,1,599,10,1,1,1,7,0,0,0
14,1,816,13,1,1,0,6,0,0,0
12,1,436,15,1,0,0,5,0,0,0
7,1,1031,8,0,0,0,7,1,0,0
5,0,580,13,0,0,1,3,1,0,0
8,0,1010,8,1,1,0,1,0,0,0
14,1,1181,8,0,1,0,9,1,0,0
4,0,208,15,1,1,0,2,1,0,0
2,1,427,15,0,0,1,3,0,0,0
2,1,414,14,1,1,1,8,0,0,0
0,0,798,14,0,0,1,9,0,0,0
11,0,880,10,0,0,1,3,0,0,0
14,0,255,13,1,0,1,6,0,0,0
7,1,986,14,1,0,0,7,0,0,0
1,0,1125,8,1,0,1,1,0,0,0
2,1,857,14,1,1,1,7,0,0,0
7,0,821,11,1,1,0,4,0,0,0
13,0,1012,10,0,0,1,5,0,0,0
7,1,970,13,1,1,0,8,1,0,0
13,1,112,13,1,1,1,4,1,0,0
10,1,707,12,1,0,0,4,0,0,0
3,1,597,13,0,0,0,8,1,0,0
3,1,337,10,1,1,1,5,1,0,0
4,1,880,11,1,1,1,6,1,0,0
5,1,705,13,1,1,0,5,1,0,0
4,1,760,12,0,1,0,1,1,0,0
13,0,948,10,0,0,0,7,1,0,0
14,1,1035,8,1,1,0,6,0,0,0
6,1,727,9,0,0,0,2,0,0,0
1,0,242,9,1,0,0,7,1,0,0
6,1,813,8,0,1,0,6,1,0,0
9,0,578,14,1,1,1,5,0,0,0
6,0,664,13,0,1,0,8,1,0,0
0,1,570,15,1,0,1,5,1,0,0
6,0,483,9,1,0,1,2,1,0,0
4,1,1025,14,0,0,0,6,1,0,0
2,0,516,9,1,0,0,1,1,0,0
12,0,407,8,1,1,1,5,0,0,0
2,0,748,13,1,0,0,6,0,0,0
3,1,1124,13,1,0,0,7,1,0,0
12,1,1167,14,0,1,1,2,0,0,0
11,0,838,8,1,0,1,1,1,0,0
1,0,239,14,0,0,1,6,1,0,0
1,1,1073,13,0,1,0,3,1,0,0
0,1,1116,15,0,0,0,5,1,0,0
14,0,1052,13,0,0,1,2,1,0,0
4,0,1003,10,1,0,0,1,1,0,0
3,1,171,15,1,0,1,1,1,0,0
10,1,206,14,0,1,0,4,1,0,0
9,1,1165,10,1,0,1,2,1,0,0
14,1,982,8,0,1,0,1,0,0,0
1,1,238,11,1,0,1,6,1,0,0
2,0,714,9,1,1,0,4,0,0,0
6,1,962,10,1,1,0,7,0,0,0
6,0,372,9,0,1,1,6,1,0,0
11,1,515,12,0,0,0,5,0,0,0
3,0,605,8,1,0,0,2,1,0,0
4,1,832,11,0,0,1,5,1,0,0
4,1,523,12,0,1,0,9,1,0,0
5,0,489,12,1,0,0,9,1,0,0
13,0,441,13,0,0,0,2,0,0,0
8,1,1045,12,1,0,1,7,0,0,0
1,1,713,8,1,0,1,4,1,0,0
4,1,592,10,1,1,1,3,0,0,0
11,1,291,8,0,1,1,1,0,0,0
2,1,598,10,1,0,1,3,0,0,0
3,0,921,12,1,0,0,9,1,0,0
9,0,326,12,0,0,0,9,0,0,0
5,1,238,15,0,1,1,7,0,0,0
11,0,955,11,0,0,0,3,0,0,0
7,0,916,10,0,1,0,3,1,0,0
0,0,1186,12,1,1,0,4,0,0,0
9,1,203,13,0,0,0,7,0,0,0
13,0,970,15,0,0,1,7,1,0,0
7,1,767,9,0,0,1,2,0,0,0
10,0,372,15,0,1,0,5,1,0,0
13,1,1129,11,1,1,0,7,1,0,0
6,0,283,8,0,0,1,7,1,0,0
0,1,1151,11,1,1,0,6,1,0,0
1,1,392,9,0,0,0,8,1,0,0
2,0,276,15,1,0,0,3,1,0,0
0,1,157,10,1,1,1,1,0,0,0
13,1,407,8,0,1,1,3,1,0,0
8,1,1076,8,1,1,0,2,0,0,0
7,1,799,10,0,1,0,2,0,0,0
1,1,182,14,1,0,0,2,1,0,0
12,1,351,14,1,0,0,5,0,0,0
8,1,895,11,1,0,0,1,0,0,0
6,1,996,12,0,1,0,4,0,0,0
8,0,309,14,1,0,1,5,1,0,0
5,0,915,11,0,1,1,2,0,0,0
5,1,708,14,1,1,0,5,0,0,0
10,1,546,9,1,1,1,4,1,0,0
13,0,559,13,1,0,0,8,0,0,0
3,0,1067,12,1,1,0,1,0,0,0
9,0,571,11,1,1,1,5,0,0,0
9,1,469,13,1,1,1,1,1,0,0
12,0,999,13,0,1,0,4,0,0,0
12,1,1022,15,0,1,0,8,0,0,0
1,1,236,14,0,1,1,1,1,0,0
6,0,466,15,1,1,1,2,1,0,0
4,1,1011,10,0,1,0,1,1,0,0
10,1,283,9,1,1,0,7,0,0,0
5,1,571,9,0,1,0,2,1,0,0
1,1,753,9,0,1,1,1,1,0,0
4,0,848,12,1,1,0,6,1,0,0
9,0,636,8,1,0,1,6,0,0,0
3,1,901,12,0,0,0,2,1,0,0
8,1,1019,11,0,1,1,1,1,0,0
5,0,609,13,0,1,1,3,1,0,0
1,1,729,13,0,1,1,5,1,0,0
0,0,1101,15,1,0,1,6,1,0,0
4,1,1196,8,0,0,0,3,0,0,0
8,1,1015,11,1,0,1,9,0,0,0
5,0,1133,8,1,1,1,5,1,0,0
9,0,251,13,0,1,1,2,1,0,0
11,0,1128,14,1,1,0,6,1,0,0
6,0,563,12,0,1,0,8,0,0,0
4,1,370,9,1,0,0,6,0,0,0
9,0,559,13,1,1,0,4,0,0,0
5,1,204,10,0,0,0,6,0,0,0
4,0,261,9,1,0,0,8,1,0,0
10,0,450,13,1,1,1,8,1,0,0
8,1,533,12,0,0,1,2,1,0,0
14,0,951,8,1,0,1,8,1,0,0
5,0,239,14,1,0,0,6,0,0,0
10,0,186,14,0,0,1,2,1,0,0
7,0,282,9,0,1,1,1,0,0,0
1,1,467,12,1,1,0,6,0,0,0
11,1,228,14,1,0,1,7,1,0,0
12,0,769,14,1,1,0,5,0,0,0
8,0,248,11,0,0,1,8,0,0,0
4,0,1084,10,1,1,0,9,1,0,0
6,1,951,9,1,1,0,4,0,0,0
9,1,727,8,1,1,0,7,0,0,0
12,1,545,14,1,1,1,8,1,0,0
0,1,983,11,1,1,1,6,0,0,0
9,0,393,12,1,0,0,2,0,0,0
4,0,349,14,0,1,0,7,1,0,0
11,0,977,15,0,0,1,9,0,0,0
13,1,1047,10,1,0,1,5,1,0,0
9,0,1074,8,1,1,0,2,0,0,0
13,1,1148,12,0,0,1,4,0,0,0
1,1,888,12,0,1,1,3,1,0,0
11,0,1083,9,0,0,1,4,1,0,0
5,0,988,14,1,0,0,7,0,0,0
10,0,989,9,1,1,0,8,1,0,0
0,1,169,8,1,1,1,1,0,0,0
2,1,724,15,1,1,0,8,1,0,0
4,0,974,14,0,1,1,5,0,0,0
3,0,570,13,0,0,1,7,0,0,0
2,1,190,14,0,1,0,1,0,0,0
9,0,629,15,0,0,0,2,0,0,0
12,1,760,13,1,0,0,1,0,0,0
4,1,838,12,1,0,1,5,1,0,0
10,0,825,9,0,0,1,6,1,0,0
7,0,971,10,0,0,0,9,0,0,0
10,0,291,14,0,0,0,8,0,0,0
3,0,237,10,0,1,0,7,1,0,0
0,1,444,14,0,0,1,5,1,0,0
10,1,1108,12,1,0,1,3,1,0,0
6,1,602,9,1,0,1,9,1,0,0
7,0,302,8,0,1,0,5,1,0,0
2,1,672,8,0,1,0,3,0,0,0
5,0,291,8,0,0,1,3,0,0,0
1,0,104,14,1,1,0,3,1,0,0
6,0,410,14,1,0,0,6,1,0,0
14,0,648,10,1,1,0,1,1,0,0
7,0,155,9,0,0,0,4,1,0,0
5,0,542,15,1,1,1,8,1,0,0
5,1,969,14,0,1,0,3,1,0,0
4,0,684,9,1,1,1,5,1,0,0
7,1,851,10,1,0,1,2,1,0,0
0,1,459,14,1,0,0,2,1,0,0
9,0,918,8,0,0,1,7,0,0,0
3,0,129,8,0,1,1,3,1,0,0
14,0,207,12,1,1,0,5,1,0,0
3,1,943,13,0,0,1,3,0,0,0
2,0,816,11,0,1,1,6,0,0,0
2,1,990,15,0,0,1,3,0,0,0
3,0,1059,13,0,0,1,8,1,0,0
10,0,992,14,0,0,1,2,1,0,0
0,1,831,9,0,0,1,3,1,0,0
13,1,705,14,0,1,1,8,1,0,0
10,0,556,9,1,1,1,8,0,0,0
12,1,714,9,0,1,0,1,1,0,0
10,1,797,13,0,0,0,8,1,0,0
1,1,773,11,1,1,0,2,0,0,0
8,1,642,12,1,0,1,7,1,0,0
9,1,956,13,1,0,1,6,1,0,0
1,0,996,11,1,0,1,2,1,0,0
4,0,377,8,0,0,0,5,1,0,0
8,1,651,8,1,0,0,7,0,0,0
8,0,210,9,1,0,0,8,0,0,0
7,0,484,10,0,1,1,3,0,0,0
0,1,860,14,0,1,0,1,0,0,0
0,0,793,14,0,1,0,7,1,0,0
8,1,504,9,1,1,1,5,1,0,0
12,1,121,10,0,0,0,5,1,0,0
10,0,777,15,1,0,1,7,0,0,0
7,1,710,11,0,1,0,1,0,0,0
9,1,107,15,0,1,1,8,0,0,0
8,1,801,15,1,1,1,5,1,0,0
6,1,628,8,0,1,1,8,1,0,0
2,1,701,15,0,1,1,5,0,0,0
2,0,756,14,0,1,1,7,0,0,0
1,0,265,13,0,1,0,3,1,0,0
4,1,948,10,0,1,1,2,1,0,0
11,1,595,11,1,0,1,6,1,0,0
11,0,689,8,1,0,1,5,0,0,0
2,1,528,15,0,0,1,9,0,0,0
13,0,873,13,1,0,0,4,0,0,0
5,1,262,10,1,1,1,3,0,0,0
1,1,465,9,1,0,0,9,1,0,0
11,1,171,9,0,1,1,8,1,0,0
2,1,754,9,0,0,1,6,1,0,0
4,1,368,14,0,1,0,1,0,0,0
11,1,514,11,1,1,0,1,1,0,0
10,1,1115,9,1,0,0,6,1,0,0
